11260101411819900001900033|1126010100|서울특별시|중랑구|면목동||0|366|50|112604118199|0|19|33|63
48880250484153200003000001|4888025022|경상남도|거창군|거창읍|중앙리|0|431|2|488804841532|0|30|1|63
28720330315801300109700065|2872033024|인천광역시|옹진군|백령면|연화리|0|897|0|287203158013|0|1097|65|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|655|3|416303206116|0|2128|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|554|8|416303206116|0|2128|0|63
41500250442109100023200000|4150025029|경기도|이천시|장호원읍|이황리|0|219|6|415004421091|0|232|0|63
26530106313902000004500000|2653010600|부산광역시|사상구|주례동||1|92|14|265303139020|0|45|0|63
48860250334504700004200014|4886025023|경상남도|산청군|산청읍|지리|0|286|1|488603345047|0|42|14|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|621|0|411174331197|0|83|0|63
41630108320611600212600000|4163010800|경기도|양주시|삼숭동||0|654|6|416303206116|0|2126|0|63
11350105413012700002500000|1135010500|서울특별시|노원구|상계동||0|60|13|113504130127|0|25|0|63
46730350466405200007000037|4673035027|전라남도|구례군|광의면|온당리|0|342|1|467304664052|0|70|37|31
48860350485759400002400109|4886035023|경상남도|산청군|삼장면|평촌리|0|357|8|488604857594|0|24|109|31
46730340328802000048600000|4673034024|전라남도|구례군|마산면|황전리|0|14|19|467303288020|0|486|0|31
11215101300502700017200000|1121510100|서울특별시|광진구|중곡동||0|200|8|112153005027|0|172|0|31
47280360473648800011000007|4728036026|경상북도|문경시|마성면|오천리|0|19|1|472804736488|0|110|7|31
41650320300012100235200000|4165032024|경기도|포천시|내촌면|내리|0|504|37|416503000121|0|2352|0|31
11215103411243100002200003|1121510300|서울특별시|광진구|구의동||0|237|21|112154112431|0|22|3|31
41830330445126600003800002|4183033027|경기도|양평군|양서면|대심리|0|51|17|418304451266|0|38|2|31
42760250322800500001100000|4276025023|강원도|평창군|평창읍|하리|0|228|6|427603228005|0|11|0|31
42820250450210000008800000|4282025023|강원도|고성군|간성읍|동호리|0|401|6|428204502100|0|88|0|31
29155113428340700003000000|2915511300|광주광역시|남구|양림동||0|140|0|291554283407|0|30|0|31
47830360476030600009700000|4783036038|경상북도|고령군|우곡면|포리|0|546|0|478304760306|0|97|0|31
46770330466748300001200003|4677033023|전라남도|고흥군|금산면|신전리|0|256|8|467704667483|0|12|3|31
42760250322800500001100000|4276025023|강원도|평창군|평창읍|하리|0|231|0|427603228005|0|11|0|31
46770250466723300003300008|4677025024|전라남도|고흥군|고흥읍|등암리|0|1184|1|467704667233|0|33|8|31
46770250466768600006200001|4677025026|전라남도|고흥군|고흥읍|남계리|0|656|2|467704667686|0|62|1|31
46770250466768600004500003|4677025025|전라남도|고흥군|고흥읍|호형리|0|1471|0|467704667686|0|45|3|31
29170120316203500002500000|2917012000|광주광역시|북구|금곡동||0|917|1|291703162035|0|25|0|31
46730340328802000048600000|4673034024|전라남도|구례군|마산면|황전리|0|14|18|467303288020|0|486|0|31
47230380301803700049500000|4723038023|경상북도|영천시|고경면|창상리|0|163|0|472303018037|0|495|0|31
41650330443975000009200017|4165033021|경기도|포천시|가산면|마산리|0|45|1|416504439750|0|92|17|31
26710253335157200011000000|2671025324|부산광역시|기장군|장안읍|좌동리|0|957|0|267103351572|0|110|0|31
42760250322800500001100000|4276025023|강원도|평창군|평창읍|하리|0|230|6|427603228005|0|11|0|31
11215105411241300007300000|1121510500|서울특별시|광진구|자양동||0|57|163|112154112413|0|73|0|31
48740330334101900014300000|4874033029|경상남도|창녕군|대합면|평지리|0|1019|1|487403341019|0|143|0|31
41650250443958100004100068|4165025026|경기도|포천시|소흘읍|고모리|0|631|40|416504439581|0|41|68|31
47290253473962000003200000|4729025322|경상북도|경산시|진량읍|선화리|0|137|2|472904739620|0|32|0|31
46770250328900300178600003|4677025025|전라남도|고흥군|고흥읍|호형리|0|1471|0|467703289003|0|1786|3|31
41650330443906000001900008|4165033026|경기도|포천시|가산면|금현리|0|712|1|416504439060|0|19|8|31
41650330443975000009200013|4165033021|경기도|포천시|가산면|마산리|0|45|1|416504439750|0|92|13|31
41281117300013600152600003|4128111700|경기도|고양시 덕양구|대자동||0|75|20|412813000136|0|1526|3|31
46770250466772600003900000|4677025026|전라남도|고흥군|고흥읍|남계리|0|388|6|467704667726|0|39|0|31
46730330466429700006800042|4673033029|전라남도|구례군|토지면|문수리|1|11|2|467304664297|0|68|42|31
26530106313902000004500000|2653010600|부산광역시|사상구|주례동||1|166|205|265303139020|0|45|0|63
41650370443925200004600000|4165037023|경기도|포천시|일동면|기산리|0|78|4|416504439252|0|46|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|570|6|416303206116|0|2128|0|63
41630108320611600212800000|4163010800|경기도|양주시|삼숭동||0|570|13|416303206116|0|2128|0|63
41650320443974700000700005|4165032021|경기도|포천시|내촌면|진목리|0|266|2|416504439747|0|7|5|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|624|0|411174331197|0|83|0|63
46730330466410800011800004|4673033029|전라남도|구례군|토지면|문수리|0|1108|0|467304664108|0|118|4|63
41650106443932100005100027|4165010600|경기도|포천시|동교동||0|529|2|416504439321|0|51|27|63
41650320443974700000700005|4165032021|경기도|포천시|내촌면|진목리|0|266|1|416504439747|0|7|5|63
48880250484153100003300004|4888025022|경상남도|거창군|거창읍|중앙리|0|392|10|488804841531|0|33|4|63
41630108320611600212600000|4163010800|경기도|양주시|삼숭동||0|570|23|416303206116|0|2126|0|63
48720350481722400006400006|4872035028|경상남도|의령군|용덕면|소상리|0|820|1|487204817224|0|64|6|63
11350105413012700002500000|1135010500|서울특별시|노원구|상계동||0|61|19|113504130127|0|25|0|63
11350105413012700002500000|1135010500|서울특별시|노원구|상계동||0|60|11|113504130127|0|25|0|63
46720380466103400003600004|4672038026|전라남도|곡성군|입면|금산리|0|368|0|467204661034|0|36|4|63
48880250484153000005000002|4888025022|경상남도|거창군|거창읍|중앙리|0|431|3|488804841530|0|50|2|63
11215107310400500005200000|1121510700|서울특별시|광진구|화양동||0|118|7|112153104005|0|52|0|63
11350105413029100001800010|1135010500|서울특별시|노원구|상계동||0|111|447|113504130291|0|18|10|63
11350105413012700002500000|1135010500|서울특별시|노원구|상계동||0|60|23|113504130127|0|25|0|63
48880250484153000005000002|4888025022|경상남도|거창군|거창읍|중앙리|0|431|1|488804841530|0|50|2|63
46770330466748300002000000|4677033023|전라남도|고흥군|금산면|신전리|0|299|1|467704667483|0|20|0|63
11350105413012700002500000|1135010500|서울특별시|노원구|상계동||0|60|22|113504130127|0|25|0|63
26530106313902000004500000|2653010600|부산광역시|사상구|주례동||1|92|89|265303139020|0|45|0|63
41117107433119700008300000|4111710700|경기도|수원시 영통구|망포동||0|617|0|411174331197|0|83|0|63
